86-0917748,993698
71-0508968,993614
30-0268598,992925
91-1569204,991573
39-1671687,989486
64-0642220,989236
52-1268749,984906
46-1973615,983290
54-0930168,983158
61-6041002,982016
81-0594016,981246
63-1028950,972116
39-1854762,971353
58-1346534,967197
46-0350199,966241
52-2320930,966161
46-5767894,965107
16-1535203,964663
26-3521896,959530
26-0799250,959526
46-3792734,958430
73-0735290,955473
74-3089412,954686
46-5389473,953302
30-0193514,946698
58-2058358,943011
95-3688214,942101
43-0722936,938037
52-1591455,936727
42-0844679,936578
83-0398405,936192
87-1238427,935198
54-0891035,933833
27-0743821,926000
86-0098937,924568
37-1184962,924060
39-1451323,923969
46-1308463,921849
77-0390117,918020
20-4396207,917384
45-5273875,916217
75-2067421,915769
02-0484723,914003
95-2142369,911425
56-1272201,908153
20-5696782,905383
77-0024688,904465
91-1477518,903159
31-0846147,902958
31-1810713,895634
20-1458881,895582
57-1035414,894080
58-2540031,891991
27-1615273,887365
74-2458697,885502
82-2510792,883550
84-5135219,880181
58-1836963,878574
41-0975429,875121
81-1076289,874614
27-3512516,867410
20-1221107,863659
27-1438256,859343
74-2934053,858720
26-4794709,850294
23-1912101,849402
23-2942380,843399
27-2497163,840748
95-2430743,840514
26-2212927,839071
54-2139891,835993
20-8433997,833054
80-0672086,832537
25-0965431,832184
31-0815496,828659
47-5123903,828045
57-1051611,821655
26-3982965,818131
81-2726747,818120
77-0310237,817035
76-0068922,816560
16-1002936,813569
30-0603029,812041
81-1656070,809682
39-1887658,806634
31-1618706,805857
76-0324439,805369
23-2081984,804746
26-1416560,804490
36-3461739,799826
03-0409118,799214
20-1854310,794328
73-1461935,790588
27-4383002,787990
62-1597366,781391
72-1585854,781193
45-3111151,781090
34-1208942,777063
46-0487078,774662
47-1338104,772381
86-1056098,771950
54-1118218,771517
22-2417627,765304
82-1542836,764922
23-7376151,762690
23-3088228,759252
63-0892496,757768
35-1122204,755957
47-3564801,753878
23-2644076,752254
63-1049338,750328
04-3491690,750016
56-1252307,749051
45-2793438,747243
20-2058235,746872
35-1710780,746302
30-0590424,744942
30-0136132,743177
27-1522343,742956
16-1772171,742505
11-3055131,742206
13-4125884,741393
46-4993274,739517
77-0119210,734419
58-2440385,733844
27-1543937,733307
75-6046116,730284
46-4178616,727632
41-2006052,726699
06-1749252,725398
23-1490049,723699
31-6059871,723285
27-0234541,722520
36-2472249,721439
23-0985220,716647
58-1635762,715448
20-3396421,713467
37-6045284,705353
52-2284294,702881
33-0051841,702278
27-3274582,702190
93-1065518,696221
27-2306206,689359
51-0350650,682952
47-2262474,682307
46-3619546,681088
27-0094780,680569
22-1692677,677699
61-0996520,670883
38-2787387,667178
47-3929351,666607
81-2934607,657883
73-1223880,650630
81-4201854,648880
20-8514733,644811
23-2712821,644571
47-2389424,644540
27-1891336,642680
47-1324990,642148
02-0316192,642107
45-4496745,639963
61-1245271,639118
81-0236853,634898
20-3681041,634480
84-1377794,632521
82-3344499,623255
27-3491027,621864
83-1431925,619978
74-3253195,618651
23-7075024,617801
36-4551681,614213
51-0172256,610598
82-1946648,606967
47-1761898,606510
47-0690846,603394
41-0722639,602900
59-3338595,599710
20-5113402,599693
42-0681048,592797
20-3541638,590806
06-1629249,585168
82-5300482,583488
83-2246745,582078
03-0550884,580979
04-2258213,577510
82-4727381,574637
06-6026006,573675
23-7079373,568270
47-2977347,564218
27-1127691,549924
47-1696834,543826
34-1772429,543612
45-2060520,543025
45-3369747,540208
56-0706013,535169
06-0964602,534860
59-0993499,533896
66-0741766,532917
38-2831910,532379
82-3586544,531502
84-2263257,528434
80-0724941,525880
82-1746267,519368
22-3064328,512262
23-2196098,511966
27-2306632,509751
94-2894323,508487
85-2482031,505950
27-0743419,502860
47-4874487,499843
46-5369024,498053
82-5199761,496129
82-3587478,494553
86-1068374,488983
45-2466306,486449
82-2835051,479824
01-0583325,478447
26-2475885,477237
27-0848612,465090
04-3454124,462704
36-4644941,462151
81-3325075,460873
47-4946303,457258
83-2653099,457088
20-2242921,456038
46-1577158,454815
13-4294962,453669
33-0547951,452906
82-1582933,450155
82-2096738,446501
81-4727276,437277
83-2289554,431603
26-2341918,427393
54-1139299,426590
27-2305440,426029
47-2143964,423993
45-3843966,420884
48-1046905,419287
04-2725417,418987
41-2014011,416127
63-1287103,414012
85-1805897,411663
23-7070410,406079
94-3122524,401099
37-1751940,399268
47-5082306,395345
86-0371898,394285
86-2748481,391897
80-0819684,389760
58-1497814,389651
45-4618262,388137
62-0912261,386469
46-0597938,385667
61-0662959,385423
20-4006019,384566
37-1282554,383235
87-0720574,375000
26-1761651,372677
33-0591445,371950
26-4809327,370373
46-2582703,369357
26-1380932,366831
65-1308656,366620
20-1002278,364967
22-1890880,361642
81-2624103,356602
43-1083737,353382
27-3487948,351867
48-1168625,348395
37-1490937,346437
45-3466233,343970
82-1417970,341242
81-4252073,340050
75-2641707,337605
82-4390107,332722
13-4221810,331580
30-0019352,321474
27-3553078,320318
81-4927833,319636
84-1880295,316708
47-5208674,316307
20-8381814,315660
87-0813161,314841
26-3499455,308190
22-3087622,303221
27-3309011,300006
46-3063555,296538
81-4227664,295520
20-2411268,295092
76-0450397,281929
27-1830464,281089
43-1293166,278428
83-2280075,275930
37-1710751,271510
95-3201899,268751
26-1384627,268730
47-4235862,266489
92-0082750,265811
02-0428719,263081
47-5163605,260354
85-0828323,252796
33-0282767,251931
56-1713289,251481
83-4593276,250333
75-2774571,248751
27-2813668,242966
20-3797097,242580
33-1147644,240620
46-5637972,237349
26-1426175,237185
84-3773388,236749
45-4514424,236058
80-0227444,234693
45-3772653,232034
32-0410678,231419
47-3373120,229705
85-1316184,225496
61-0530107,223091
95-4531367,222837
74-1619603,217915
46-3139416,217898
23-7442304,217505
46-0661655,211361
98-0120837,208528
85-1852075,207180
81-2667531,206569
51-0172721,196492
47-2896125,194689
82-3282038,189568
20-1148737,179840
75-1780919,177715
20-2027708,172698
68-0030247,170996
81-3749088,165277
52-1299511,165178
27-1273887,157474
82-0691555,157029
26-4540518,145714
43-2046806,145328
76-0793022,142109
22-6094180,105263
81-2870845,103433
47-4993870,101062
84-1927951,95344
52-1511773,76769
58-2036727,75606
26-4729772,65679
46-3933730,63192
20-2597039,58018
72-0989485,56629
80-0953424,55019
81-0997990,51800
88-2416913,50236
26-0275981,47573
56-2266850,40661
05-0621941,39473
47-1692867,27376
14-1947099,19170
85-2375448,0
06-0801966,0
85-3261449,-246091
