,ein,org_name,city,state_code,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue
769,59-1964612,Premier Community Healthcare Group Inc,Dade City,FL,13.0,,23.07692307692308,23.07692307692308,,,,53.84615384615385,,,,,61.53846153846154,38.46153846153847,,,,,,6.0,,33.33333333333333,0.0,,,,50.0,,16.666666666666664,,,50.0,50.0,,,,,,289.0,2.768166089965398,13.494809688581316,40.830449826989614,,0.3460207612456747,,41.17647058823529,1.038062283737024,0.3460207612456747,,,76.12456747404845,21.79930795847751,,2.0761245674740483,,,,251813.5,269584.3333333333,6.591938453396766,0.3333333333333333,0.6666666666666666,40692.9725,403952.0,18596823.0,www.premierhc.org,409,31976428.0
770,59-2075982,Jewish Community Centers of South Broward Inc,Davie,FL,38.0,,,7.894736842105263,,,,39.47368421052632,,,20.0,,,,,,,,,7.0,,,0.0,,,,100.0,0.0,,,,71.42857142857143,28.57142857142857,,,,,100.0,150.0,,,,,,,,,,,,50.0,50.0,,,,,,0.0,339464.0,100.0,1.0,0.0,15600.7706185567,339464.0,6392563.0,www.dpjcc.org,389,12586061.0
771,59-2116576,Feeding America Tampa Bay Inc,TAMPA,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,2.0,29.33333333333333,18.666666666666668,,0.0,,46.66666666666666,2.666666666666667,,0.0,0.6666666666666667,38.66666666666666,61.33333333333333,0.0,0.0,0.0,,,151265.0,241581.0,37.385390407358194,0.5,0.5,40703.708812260535,241581.0,11016514.0,WWW.FEEDINGAMERICATAMPABAY.ORG,263,185355600.0
772,59-2173085,Big Brothers Big Sisters of Tampa Bay Inc,Largo,FL,34.0,0.0,5.88235294117647,5.88235294117647,,0.0,,0.0,0.0,,0.0,30.0,41.17647058823529,58.82352941176471,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,,0.0,,80.0,0.0,,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,81.0,1.2345679012345678,16.049382716049383,7.4074074074074066,,1.2345679012345678,,74.07407407407408,0.0,,0.0,0.0,91.35802469135804,8.641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,172336.0,100.0,1.0,0.0,39664.90291262136,172336.0,4257821.0,www.bbbstampabay.org,104,6017256.0
773,59-2240502,Lords Place Inc,West Palm Beach,FL,25.0,,8.0,8.0,,,,84.0,,,,,52.0,48.0,,,,,100.0,7.0,,14.285714285714285,14.285714285714285,,,,71.42857142857143,,,,,71.42857142857143,28.57142857142857,,,,,,133.0,0.7518796992481203,40.6015037593985,15.789473684210526,,0.7518796992481203,,38.34586466165413,3.7593984962406015,0.0,0.0,0.0,57.89473684210527,42.10526315789473,0.0,0.0,0.0,,,223989.0,0.0,-1.0,0.0,1.0,42392.57303370786,223989.0,7769867.0,WWW.THE LORDSPLACE.ORG,179,13733660.0
774,59-2274772,Broward Regional Health Planning Council Inc,HOLLYWOOD,FL,12.0,,25.0,16.666666666666664,,,,58.333333333333336,,,,,33.33333333333333,66.66666666666666,,,,,,6.0,,33.33333333333333,,,,,66.66666666666666,,,,,66.66666666666666,33.33333333333333,,,,,,80.0,,56.25,12.5,,,,31.25,,,,,85.0,15.0,,,,,,204198.0,306731.0,33.42766137103847,0.5,0.5,29985.2027972028,306731.0,4798813.0,WWW.BRHPC.ORG,145,102476776.0
775,59-2471253,Adopt-a-Family of the Palm Beaches Inc,LAKE WORTH,FL,19.0,0.0,15.789473684210526,5.263157894736842,,0.0,,78.94736842105263,0.0,,,,,,,,,,,7.0,0.0,14.285714285714285,14.285714285714285,,,,71.42857142857143,,,,,85.71428571428571,14.285714285714285,,,,,,76.0,1.3157894736842104,39.47368421052632,26.31578947368421,0.0,0.0,0.0,25.0,7.894736842105263,,,,77.63157894736842,22.36842105263158,,,,,,0.0,173771.0,100.0,1.0,0.0,41740.61386138614,173771.0,4389573.0,www.aafpbc.org,102,14622438.0
776,59-2509116,Habitat for Humanity of Pinellas,Clearwater,FL,25.0,0.0,16.0,4.0,,0.0,,76.0,4.0,,,,36.0,64.0,,,,,,7.0,,,14.285714285714285,,,,85.71428571428571,,,,,57.14285714285714,42.85714285714285,,,,,100.0,66.0,1.5151515151515151,15.151515151515152,7.575757575757576,,0.0,,74.24242424242425,1.5151515151515151,,,,48.48484848484848,51.51515151515152,,,,,100.0,151354.0,219433.0,31.02495978271272,0.5,0.5,36653.86486486487,219433.0,4439366.0,WWW.HABITATPWP.ORG,113,35709975.0
777,59-2617151,Guadalupe Center Inc,Immokalee,FL,21.0,,,9.523809523809524,,,,90.47619047619048,,,,,52.38095238095239,47.61904761904761,,,,,100.0,4.0,,,,,,,100.0,,,,,50.0,50.0,,,,,100.0,342.0,0.2923976608187134,9.064327485380115,78.94736842105263,,,0.2923976608187134,8.771929824561402,1.1695906432748535,,,1.461988304093567,85.38011695906432,14.619883040935672,,,,,,247964.0,151877.0,-63.266327357006006,0.5,0.5,13803.774193548386,247964.0,6390679.0,www.guadalupecenter.org,436,10336236.0
778,59-2632361,Hibiscus Childrens Center Inc,Jensen Beach,FL,17.0,,,5.88235294117647,,,,76.47058823529412,11.76470588235294,,,1.0,35.294117647058826,64.70588235294117,,,,,100.0,5.0,,20.0,,,,,80.0,,,,,60.0,40.0,,,,,100.0,140.0,,,,,,,,,,,100.0,,,,,100.0,,,0.0,212115.0,100.0,1.0,0.0,39067.864197530864,212115.0,6541109.0,WWW.HIBISCUSCHILDRENSCENTER.ORG,163,8228127.0
779,59-2657051,Healthy Mothers Healthy Babies Coalition of Palm Beach County Inc,Greenacres,FL,12.0,8.333333333333332,16.666666666666664,8.333333333333332,,,,58.333333333333336,8.333333333333332,,,,75.0,25.0,,,,,,14.0,,28.57142857142857,35.714285714285715,,,,35.714285714285715,,,,,92.85714285714286,7.142857142857142,,,,,,64.0,,34.375,50.0,,,,12.5,,,,3.125,98.4375,1.5625,,,,,,160800.0,0.0,-1.0,0.0,1.0,57685.67142857143,160800.0,4198797.0,www.hmhbpbc.org,71,5313984.0
780,59-2704597,Housing Partnership Inc,RIVIERA BEACH,FL,10.0,,40.0,,,,,60.0,,,,,40.0,60.0,,,,,100.0,4.0,,25.0,,,,,75.0,,,,,50.0,50.0,,,,,100.0,213.0,1.4084507042253522,44.60093896713615,21.12676056338028,,,,31.92488262910798,0.9389671361502347,,,,81.2206572769953,18.77934272300469,,,,,,0.0,202769.0,100.0,1.0,0.0,39599.1519434629,238896.0,11612098.0,www.cpsfl.org,285,15305420.0
781,59-2752895,The Shelter for Abused Women & Children Inc,NAPLES,FL,17.0,,,5.88235294117647,,,,94.11764705882352,,,,,58.82352941176471,41.17647058823529,,,,,,4.0,,,,,,,75.0,25.0,,,,100.0,,,,,,100.0,95.0,,5.263157894736842,56.84210526315789,,,,35.78947368421053,1.0526315789473684,,1.0526315789473684,,90.52631578947368,8.421052631578947,1.0526315789473684,,,,100.0,223496.0,0.0,-1.0,0.0,1.0,39680.280373831774,335496.0,4916278.0,www.naplesshelter.org,110,8469178.0
782,59-2872225,Hope and Help Center of Central Florida Inc,Winter Park,FL,15.0,,13.333333333333334,6.666666666666667,,,,80.0,,,,,53.333333333333336,46.66666666666666,,,,,100.0,9.0,,22.22222222222222,22.22222222222222,,,,55.55555555555556,,,,,55.55555555555556,44.44444444444444,,,,,100.0,59.0,3.389830508474576,18.64406779661017,32.20338983050847,,,,35.59322033898305,6.779661016949152,1.694915254237288,1.694915254237288,,59.32203389830508,38.983050847457626,1.694915254237288,,,3.389830508474576,96.61016949152544,0.0,150277.0,100.0,1.0,0.0,49673.90140845071,150277.0,3677124.0,www.hopeandhelp.org,72,25775210.0
783,59-3067752,Daniel Memorial Inc,Jacksonville,FL,26.0,,7.6923076923076925,3.8461538461538463,,,,88.46153846153845,,,,,26.923076923076923,73.07692307692307,,,,,,2.0,50.0,,,,,,50.0,,,,,50.0,50.0,,,,,,335.0,2.388059701492537,50.74626865671642,4.477611940298507,,0.5970149253731344,,41.19402985074627,0.5970149253731344,,,,79.40298507462687,20.59701492537313,,,,,,157903.0,0.0,-1.0,0.0,1.0,31176.939675174013,157903.0,13595164.0,WWW.DANIELKIDS.ORG,432,19737935.0
784,59-3400922,Zero Prostate Cancer,ALEXANDRIA,VA,16.0,,,,,,,,,,16.0,,31.25,68.75,,,,,,8.0,,0.0,,,,,0.0,,,100.0,,87.5,12.5,,,,,0.0,50.0,,,,,,,,,,100.0,,,,,100.0,,,,211898.0,209008.0,-1.3827221924519637,0.25,0.75,60763.976744186046,264925.0,3457553.0,www.zerocancer.org,47,6830656.0
785,59-3550575,Boys and Girls Club of Hernando County Inc,SPRING HILL,FL,8.0,,25.0,12.5,,,,62.5,,,,,37.5,62.5,,,,,,5.0,,20.0,20.0,,,,60.0,,,,,,,,,,,,84.0,1.1904761904761905,23.809523809523807,16.666666666666664,,,,48.80952380952381,9.523809523809524,,,,,,,,,,,216900.0,0.0,-1.0,0.0,1.0,11275.375,216900.0,2201366.0,HTTPS://BGCHERNANDO.ORG/,177,2917250.0
786,59-3564329,Hope for Haiti Inc,Naples,FL,16.0,6.25,31.25,,,,,62.5,,,,,31.25,68.75,,,,,,6.0,,16.666666666666664,16.666666666666664,,,,66.66666666666666,,,,,83.33333333333334,16.666666666666664,,,,,,159.0,,94.33962264150944,0.628930817610063,,,,5.031446540880504,,,,,,,,,,,,192812.0,0.0,-1.0,0.0,1.0,145394.16666666666,192812.0,1937542.0,http://hopeforhaiti.com,13,45283405.0
787,59-3649371,Step Up for Students - Florida Inc,JACKSONVILLE,FL,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,100.0,,,,,50.0,50.0,,,,,,225.0,3.555555555555556,19.55555555555556,11.11111111111111,,0.8888888888888888,,56.888888888888886,3.111111111111111,,0.8888888888888888,4.0,69.77777777777779,30.22222222222222,,,,,,186938.7142857143,214016.5,12.65219537478919,0.3636363636363636,0.6363636363636364,64149.82310469314,298547.0,19934138.0,WWW.STEPUPFORSTUDENTS.ORG,288,988357974.0
788,59-3725701,United Way Suncoast Inc,TAMPA,FL,30.0,,13.333333333333334,,,,,83.33333333333334,3.333333333333333,,,,46.66666666666666,53.333333333333336,,,,,,6.0,,16.666666666666664,,,,,83.33333333333334,,,,,83.33333333333334,16.666666666666664,,,,,100.0,67.0,1.4925373134328357,23.88059701492537,10.44776119402985,,,,58.2089552238806,4.477611940298507,,,1.4925373134328357,79.1044776119403,20.8955223880597,,,,,,183955.66666666663,166706.0,-10.347358023506446,0.4,0.6,67219.61428571428,235569.0,5590652.0,WWW.UNITEDWAYSUNCOAST.ORG,75,17914764.0
789,59-6196141,Goodwill Industries of Southwest Florida Inc,Fort Myers,FL,15.0,,,20.0,,,,80.0,,,,,13.333333333333334,86.66666666666667,,,,,,2.0,,,,,,,100.0,,,,,,100.0,,,,,,848.0,0.8254716981132075,16.745283018867923,33.9622641509434,,0.4716981132075472,,45.636792452830186,2.358490566037736,,,,67.80660377358491,32.193396226415096,,,,,,166152.0,324718.5,48.83198832219291,0.6666666666666666,0.3333333333333333,15371.466739967014,363985.0,28776287.0,WWW.GOODWILLSWFL.ORG,1822,51500728.0
790,61-0444842,YMCA of Central KY,LEXINGTON,KY,29.0,0.0,31.03448275862069,0.0,,0.0,,68.96551724137932,0.0,,0.0,0.0,34.48275862068966,65.51724137931035,0.0,0.0,0.0,,,7.0,0.0,14.285714285714285,0.0,,0.0,,85.71428571428571,0.0,,0.0,0.0,71.42857142857143,28.57142857142857,,,,,,507.0,2.7613412228796843,17.159763313609467,1.7751479289940828,,0.3944773175542406,,74.16173570019724,3.155818540433925,,0.591715976331361,,71.59763313609467,28.402366863905325,,,,,,197176.0,0.0,-1.0,0.0,1.0,10058.223287671231,197176.0,7539679.0,WWW.YMCAKY.ORG,731,18002221.0
791,61-0475284,Goodwill Industries of Kentucky Inc,Louisville,KY,17.0,,11.76470588235294,,,,,82.35294117647058,5.88235294117647,,,,41.17647058823529,58.82352941176471,,,,,,4.0,,25.0,,,,,75.0,,,,,50.0,50.0,,,,,,1964.0,,18.686354378818734,2.4439918533604885,,0.1527494908350305,,77.18940936863544,,,,1.5274949083503055,65.020366598778,34.979633401222,,,,,,351143.0,215001.0,-63.321565946204906,0.5,0.5,14813.304015296368,476853.0,63677296.0,WWW.GOODWILLKY.ORG,4190,113975000.0
792,61-0492369,Heuser Hearing & Language Academy Inc,Louisville,KY,25.0,,4.0,,,,,96.0,,,,,44.0,56.00000000000001,,,,,,6.0,,16.666666666666664,,,,,83.33333333333334,,,,,66.66666666666666,33.33333333333333,,,,,,55.0,1.818181818181818,16.363636363636363,1.818181818181818,,,,80.0,,,,,87.27272727272727,12.727272727272728,,,,,,0.0,40131.0,100.0,1.0,0.0,23174.58695652174,40131.0,1106162.0,THEHEARINGINSTITUTE.ORG,47,2475409.0
793,61-0592561,Shakertown at Pleasant Hill Kentucky Inc,Harrodsburg,KY,24.0,,,,,,,,,,,,45.83333333333333,54.16666666666666,,,,,,8.0,,,,,,,,,,,,25.0,75.0,,,,,,160.0,0.0,5.0,0.625,,0.625,,86.25,,,,7.5,,,,,,,,0.0,168867.5,100.0,1.0,0.0,19422.0796460177,185897.0,4727125.0,WWW.SHAKERVILLAGEKY.ORG,228,8870243.0
794,61-0597273,Sunrise Childrens Services,Mount Washington,KY,20.0,,,,,,,,,,,,20.0,80.0,,,,,,3.0,,,,,,,,,,,,,,,,100.0,,,269.0,,9.293680297397769,1.486988847583643,,,,86.61710037174721,2.6022304832713754,,,,,,,,,,,0.0,176058.0,100.0,1.0,0.0,34560.80662983425,176058.0,12687070.0,WWW.SUNRISE.ORG,363,22126950.0
795,61-0659583,Blue Grass Community Action Partnership Inc,Frankfort,KY,28.0,,7.142857142857142,3.571428571428571,,,,89.28571428571429,,,,,53.57142857142857,46.42857142857143,,,,,,7.0,,14.285714285714285,,,,,85.71428571428571,,,,,42.85714285714285,57.14285714285714,,,,,,291.0,,,,,,,,,,,,71.1340206185567,28.865979381443296,,,,,,0.0,150643.0,100.0,1.0,0.0,27232.244565217392,150643.0,10172109.0,,369,25376151.0
796,61-0661137,Christian Appalachian Project Inc,MOUNT VERNON,KY,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,60.0,40.0,,,,,,142.0,0.0,2.112676056338028,0.0,,0.7042253521126761,,93.66197183098592,0.7042253521126761,,2.8169014084507045,,57.04225352112676,40.140845070422536,,0.0,2.8169014084507045,,,0.0,230386.0,100.0,1.0,0.0,63881.37579617834,230386.0,10259762.0,WWW.CHRISAPP.ORG,158,166637050.0
797,61-0668572,Northern Kentucky Legal Aid Society Inc,Covington,KY,24.0,0.0,12.5,4.166666666666666,,4.166666666666666,,75.0,4.166666666666666,,,,79.16666666666666,20.833333333333336,0.0,,,,,3.0,,,,,,,100.0,,,,,33.33333333333333,66.66666666666666,,,,,100.0,64.0,,7.8125,,,1.5625,,89.0625,1.5625,,,,70.3125,28.125,1.5625,,,0.0,98.4375,0.0,183126.0,100.0,1.0,0.0,48339.37362637363,183126.0,4582009.0,www.lablaw.org,92,6288527.0
798,61-0673886,Brighton Center Inc,Newport,KY,33.0,0.0,21.21212121212121,3.0303030303030303,,,,75.75757575757575,,,,,57.57575757575758,42.42424242424242,,,,,,4.0,,,,,,,100.0,,,,,100.0,,,,,,100.0,151.0,0.6622516556291391,14.56953642384106,3.9735099337748343,,0.0,,76.15894039735099,4.635761589403973,,,,81.45695364238411,18.543046357615893,,,,,,164187.0,0.0,-1.0,0.0,1.0,30785.22123893805,164187.0,7121647.0,www.brightoncenter.com,227,13102096.0
799,61-0848948,Appalachian Research & Defense Fund of KY Inc,Prestonsburg,KY,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,85.71428571428571,14.285714285714285,0.0,0.0,0.0,,,50.0,,,,,,,100.0,,,,,,,,,,,,0.0,160725.0,100.0,1.0,0.0,58059.929824561405,160725.0,3470141.0,www.ardfky.org,58,4806714.0
800,61-0937079,Sayre Christian Village Nursing Home Inc,Lexington,KY,17.0,,,,,,,100.0,,,,,29.411764705882355,70.58823529411765,0.0,0.0,0.0,,100.0,6.0,,,,,,,100.0,,,,,83.33333333333334,16.666666666666664,,,,,100.0,219.0,2.73972602739726,34.24657534246575,3.65296803652968,,0.91324200913242,,54.7945205479452,3.65296803652968,,,,87.67123287671232,12.32876712328767,,,,,,249982.0,0.0,-1.0,0.0,1.0,,0.0,7088929.0,WWW.SAYRECHRISTIANVILLAGE.COM,279,14308687.0
801,61-1107296,Hope Center Inc,Lexington,KY,27.0,,,,,,,,,,,,29.629629629629623,70.37037037037037,,,,,,11.0,,27.27272727272727,,,,,72.72727272727273,,,,,54.54545454545454,45.45454545454545,,,,,,91.0,1.098901098901099,24.17582417582417,,,,,74.72527472527473,,,,,43.95604395604396,56.04395604395605,,,,,,161338.0,165482.0,2.504199852551939,0.5,0.5,37870.27049180328,165482.0,4946993.0,WWW.HOPECTR.ORG,124,9458031.0
802,61-1556042,American Corporate Partners,NEW YORK,NY,14.0,,7.142857142857142,,,,,85.71428571428571,7.142857142857142,,,,35.714285714285715,64.28571428571429,,,,,,8.0,,,,,,,,,,,,75.0,25.0,,,,,,68.0,2.941176470588235,8.823529411764707,2.941176470588235,,,,85.29411764705883,,,,,63.23529411764706,36.76470588235294,,,,,,0.0,216762.0,100.0,1.0,0.0,37412.57731958763,216762.0,3845782.0,WWW.ACP-USA.ORG,98,7323867.0
803,62-0475702,YWCA Nashville & Middle Tennessee,Nashville,TN,48.0,2.083333333333333,33.33333333333333,4.166666666666666,,0.0,,52.083333333333336,2.083333333333333,2.083333333333333,,2.0,81.25,14.583333333333334,,,4.166666666666666,,,18.0,,33.33333333333333,5.555555555555555,,,,61.11111111111112,,,,,77.77777777777779,22.22222222222222,,,,,,69.0,1.4492753623188406,30.434782608695656,8.695652173913043,,,,56.52173913043478,2.898550724637681,,,,86.95652173913044,13.043478260869565,,,,,,216706.0,170622.0,-27.009412619709067,0.5,0.5,31858.07547169812,216706.0,3764284.0,WWW.YWCANASHVILLE.COM,108,5670254.0
804,62-0627921,Cheekwood Botanical Garden and Museum of Art,NASHVILLE,TN,37.0,5.405405405405405,8.108108108108109,2.702702702702702,,,,83.78378378378379,,,,,48.64864864864865,51.35135135135135,,,,,,8.0,,,,,,,100.0,,,,,62.5,37.5,,,,,,200.0,1.0,14.499999999999998,3.0,,0.0,,77.5,4.0,,0.0,0.0,40.5,57.49999999999999,,1.5,0.5,,,264947.6666666667,173623.5,-52.59896653774789,0.4,0.6,19062.2384341637,450743.0,6498579.0,WWW.CHEEKWOOD.ORG,286,15349949.0
805,62-0800756,Legal Aid Society of Middle Tennessee and the Cumberlands,Nashville,TN,,,,,,,,,,,,,,,,,,,,4.0,,50.0,,,,,50.0,,,,,75.0,25.0,,,,,100.0,101.0,,,,,,,,,,,,,,,,,,,0.0,162499.0,100.0,1.0,0.0,54045.57777777778,162499.0,7458652.0,WWW.LAS.ORG,136,9270024.0
806,62-0803601,Metropolitan Inter-Faith Assoc,Memphis,TN,24.0,8.333333333333332,29.166666666666668,4.166666666666666,,0.0,,58.333333333333336,,,,,54.16666666666666,45.83333333333333,,,,,,6.0,,50.0,,,,,50.0,,,,,83.33333333333334,16.666666666666664,,,,,,101.0,,83.16831683168317,,,,,16.831683168316832,,,,,76.23762376237624,23.76237623762376,,,,,,161774.0,0.0,-1.0,0.0,1.0,35753.71875,161774.0,4738250.0,WWW.MIFA.ORG,129,12807946.0
807,62-1049447,Second Harvest Food Bank of Middle Tennessee Inc,NASHVILLE,TN,30.0,,23.33333333333333,3.333333333333333,,3.333333333333333,,66.66666666666666,3.333333333333333,,,,50.0,50.0,,,,,,5.0,,,,,,,100.0,,,,,100.0,,,,,,,115.0,1.7391304347826086,22.608695652173918,0.8695652173913043,,1.7391304347826086,,70.43478260869566,1.7391304347826086,,0.8695652173913043,,50.43478260869565,49.56521739130435,,,,,,228435.4,152483.0,-49.81040509433839,0.1666666666666666,0.8333333333333334,60244.68939393939,354504.0,9246959.0,WWW.SECONDHARVESTMIDTN.ORG,138,133978627.0
808,62-1231591,Birmingham Zoo Inc,Mountain Brk,AL,24.0,,16.666666666666664,,,,,83.33333333333334,,,,,,,,,,,,8.0,,12.5,,,,,87.5,,,,,75.0,25.0,,,,,,117.0,0.0,5.128205128205128,2.564102564102564,,0.8547008547008548,,87.17948717948718,1.7094017094017095,,1.7094017094017095,0.8547008547008548,67.52136752136752,17.94871794871795,2.564102564102564,2.564102564102564,9.401709401709402,,,234025.0,0.0,-1.0,0.0,1.0,27894.237569060773,234025.0,5282882.0,WWW.BIRMINGHAMZOO.COM,182,17281079.0
809,62-1274532,Nashville C A R E S Inc,Nashville,TN,19.0,,15.789473684210526,,,,,84.21052631578947,,,,,36.84210526315789,63.1578947368421,,,,,,2.0,,50.0,,,,,50.0,,,,,100.0,,,,,,100.0,84.0,1.1904761904761905,32.142857142857146,,,,,63.095238095238095,3.571428571428571,,,,,,,,,,,188490.0,0.0,-1.0,0.0,1.0,38158.59230769231,188490.0,5149107.0,WWW.NASHVILLECARES.ORG,131,39079457.0
810,62-1325543,Chattanooga C A R E S Inc,CHATTANOOGA,TN,11.0,,27.27272727272727,18.181818181818183,,,,54.54545454545454,,,,,63.63636363636363,36.36363636363637,,,,,,8.0,,12.5,12.5,,,,50.0,,,25.0,,37.5,62.5,,,,,,73.0,,15.068493150684931,4.10958904109589,,,,21.91780821917808,,,58.9041095890411,,82.1917808219178,16.43835616438356,1.36986301369863,,,,,227070.0,376589.0,39.703496384652766,0.5,0.5,63613.32941176471,376589.0,6010792.0,WWW.CHATTANOOGACARES.ORG,87,33409513.0
811,62-1507789,Boys & Girls Club of the Smoky Mountains Inc,SEVIERVILLE,TN,45.0,,,,,,,100.0,,,,,35.55555555555556,64.44444444444444,,,,,,6.0,,,16.666666666666664,,,,83.33333333333334,,,,,,,,,,,,58.0,,,5.172413793103448,,,,94.82758620689656,,,,,,,,,,,,0.0,176031.0,100.0,1.0,0.0,20646.89361702128,176031.0,2116839.0,WWW.BGCSMOKY.COM,95,4650912.0
812,63-0288846,United Way of Central Alabama Inc,Birmingham,AL,52.0,,13.461538461538462,,,,,86.53846153846155,,,,,34.61538461538461,65.38461538461539,,,,,,7.0,,14.285714285714285,,,,,71.42857142857143,,14.285714285714285,,,42.85714285714285,42.85714285714285,,,14.285714285714285,,85.71428571428571,176.0,0.5681818181818182,34.659090909090914,0.5681818181818182,,0.0,,63.06818181818182,1.1363636363636365,,,,81.25,18.75,,,,,,241025.5,247260.75,2.5217306022083976,0.6666666666666666,0.3333333333333333,42381.04347826087,505100.0,10243970.0,WWW.UWCA.ORG,213,107396497.0
813,63-0307960,United Ability Inc,Birmingham,AL,25.0,4.0,8.0,,,,,88.0,,,,,28.000000000000004,72.0,,,,,100.0,5.0,,,,,,,100.0,,,,,100.0,,,,,,100.0,165.0,,,,,,,,,,,,84.84848484848484,15.151515151515152,,,,,96.96969696969695,179804.5,154395.0,-16.457463000744845,0.3333333333333333,0.6666666666666666,27517.36746987952,181486.0,9649770.0,WWW.UNITEDABILITY.ORG,335,13026394.0
814,63-0821997,Feeding the Gulf Coast,Theodore,AL,19.0,,42.10526315789473,5.263157894736842,,,,47.368421052631575,5.263157894736842,,,,36.84210526315789,63.1578947368421,,,,,,8.0,,12.5,,,,,87.5,,,,,75.0,25.0,0.0,0.0,0.0,,,82.0,1.2195121951219512,42.68292682926829,2.4390243902439024,,,,53.65853658536586,,,,,69.51219512195121,30.48780487804878,,,,,,0.0,160790.0,100.0,1.0,0.0,31432.62068965517,160790.0,3806974.0,www.feedingthegulfcoast,117,52998579.0
815,64-0851798,Hope Enterprise Corporation,Jackson,MS,20.0,,40.0,5.0,,,,55.00000000000001,,,,,45.0,55.00000000000001,,,,,,6.0,,66.66666666666666,,,,,33.33333333333333,,,,,50.0,50.0,,,,,,248.0,,73.79032258064517,3.225806451612903,,,,21.370967741935484,1.6129032258064515,,,,72.17741935483872,27.82258064516129,,,,,,177229.5,343721.3333333333,48.43802731670229,0.4285714285714285,0.5714285714285714,12996.903448275862,576949.0,5509184.0,WWW.HOPE-EC.ORG,297,24959106.0
816,64-0865274,Jackson Medical Mall Foundation,JACKSON,MS,5.0,,60.0,,,,,40.0,,0.0,,,20.0,80.0,,,,,,3.0,,100.0,,,,,,,,,,100.0,,,,,,,120.0,0.8333333333333334,97.5,,,,,1.6666666666666667,,,,,,,,,,,,167619.0,244336.0,31.398156636762494,0.5,0.5,23685.87591240876,244336.0,3656920.0,WWW.JACKSONMEDICALMALL.ORG,139,16987703.0
817,64-6012238,PHI THETA KAPPA,JACKSON,MS,8.0,,,,,,,,,,,,62.5,37.5,0.0,0.0,0.0,0.0,100.0,8.0,,12.5,12.5,,0.0,,75.0,,,,,75.0,25.0,,,,0.0,100.0,62.0,3.225806451612903,25.806451612903224,3.225806451612903,,,,66.12903225806451,1.6129032258064515,,,,74.19354838709677,25.806451612903224,,,,,,181608.0,255253.5,28.85190604634217,0.5,0.5,46519.62222222222,357752.0,5060489.0,PTK.ORG,94,15173086.0
818,65-0353695,ADRIENNE ARSHT CENTER TRUST INC,Miami,FL,42.0,,26.190476190476197,30.952380952380956,,,,40.47619047619048,2.380952380952381,,,,47.61904761904761,52.38095238095239,,,,,100.0,15.0,,13.333333333333334,13.333333333333334,,,,73.33333333333333,,,,,40.0,60.0,,,,,100.0,131.0,0.7633587786259541,22.900763358778622,35.87786259541985,,,,38.16793893129771,2.2900763358778624,,,,51.14503816793893,48.854961832061065,,,,,100.0,209597.66666666663,257997.5,18.759807104074007,0.5714285714285714,0.4285714285714285,33314.96820809248,391986.0,13187762.0,WWW.ARSHTCENTER.ORG,353,30917076.0
819,65-0425069,Chapman Partnership Inc,Miami,FL,49.0,,8.16326530612245,46.93877551020408,,,,44.89795918367347,,,,,34.69387755102041,65.3061224489796,,,,,,6.0,,16.666666666666664,50.0,,,,33.33333333333333,,,,,50.0,50.0,,,,,,157.0,,54.77707006369427,38.853503184713375,,,,3.821656050955414,2.547770700636943,,,,59.23566878980891,40.76433121019109,,,,,,249298.0,262876.0,5.165172933246094,0.25,0.75,41011.034146341466,423071.0,9418032.0,WWW.CHAPMANPARTNERSHIP.ORG,209,23158308.0
